StudentID,Zip,RegistrationDate,Gender,BirthYear,Hispanic,AmericanIndian,Asian,Black,NativeHawaiian,White,TwoOrMoreRace,HSDip,HSDipYr,HSGPAWtd,FirstGen,DualHSSummerEnroll,EnrollmentStatus,NumColCredAttemptTransfer,NumColCredAcceptTransfer,CumLoanAtEntry,HighDeg,MathPlacement,EngPlacement,GatewayMathStatus,GatewayEnglishStatus,CompleteDevMath,CompleteDevEnglish,Major1,Major2,Complete1,Complete2,CompleteCIP1,CompleteCIP2,TransferIntent,DegreeTypeSought,TermGPA,CumGPA,Marital Status,Adjusted Gross Income,Parent Adjusted Gross Income,Father's Highest Grade Level,Mother's Highest Grade Level,Housing,Total Scholarship,Total Work Study,Total Grant,Total Loan,Dropout
323200,7087.0,20130801,1,1990,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,70.0,66.0,-1,0,0,0,0,0,-2.0,-2.0,26.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,3.96,2,47039.0,0.0,2,3,2,0.0,0.0,0.0,24000.0,0
323208,8857.0,20130716,1,1983,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,-1.0,83.5,-1,2,0,0,0,0,-2.0,-2.0,11.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,3.74,1,38823.0,0.0,2,3,2,0.0,0.0,0.0,34344.0,1
323211,7305.0,20130618,1,1968,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,86.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,52.0301,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,3.7,2,22283.0,0.0,2,2,2,12000.0,0.0,13761.0,0.0,0
323212,7047.0,20130723,2,1991,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,123.0,65.0,-1,2,0,0,0,0,-2.0,-2.0,5.0207,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.65,2.81,1,415.0,22880.0,2,2,3,0.0,0.0,16491.0,13395.0,1
323216,7054.0,20130822,2,1988,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,95.0,64.0,-1,0,0,0,0,0,-2.0,-2.0,40.0601,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.0,3.26,1,38755.0,0.0,2,2,2,0.0,0.0,2907.0,27652.0,1
323224,7106.0,20130617,2,1983,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,94.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,45.1101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.3,2.72,1,14619.0,0.0,1,2,2,0.0,0.0,20142.04,12000.0,0
323254,7003.0,20130812,2,1981,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,67.0,44.0,-1,0,0,0,0,0,-2.0,-2.0,52.0201,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.85,2.825,1,23830.0,0.0,3,3,2,0.0,0.0,11781.0,43000.0,0
323283,7087.0,20130814,2,1995,1,0,0,0,0,0,0,1,-1,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,0.5,0.0,0.0,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,0.0,1.64,1,0.0,25511.0,1,2,1,0.0,0.0,42559.0,42500.0,0
323302,7104.0,20140602,2,1991,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,55.0,52.0,-1,0,0,0,0,0,-2.0,-2.0,42.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,1.925,2.02,4,10088.0,0.0,2,2,2,0.0,4000.0,30552.0,12500.0,0
323359,7307.0,20130716,2,1995,0,0,1,0,0,0,0,1,2013,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,0.0,0.0,26.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.0,2.87,1,0.0,50614.0,3,3,3,0.0,0.0,7238.0,5500.0,1
323362,8736.0,20130822,1,1992,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,65.0,64.0,-1,2,0,0,0,0,-2.0,-2.0,43.0199,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,3.88,1,5836.0,40480.0,3,3,3,0.0,0.0,18704.0,5500.0,0
323399,7726.0,20130731,1,1990,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,74.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,52.1401,-1.0,4.0,0.0,25.07005,-2.0,-1.0,6.0,4.0,3.72,1,7776.0,79074.0,1,2,3,0.0,0.0,2608.0,16000.0,0
323401,7093.0,20130703,2,1994,1,0,0,0,0,0,0,1,2012,-1,-1,0,1,-2.0,-2.0,-2,0,0,1,0,1,-2.0,0.0,26.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.35,3.85,1,0.0,15551.0,2,3,2,21000.0,0.0,35957.0,0.0,0
323424,7009.0,20130618,1,1994,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,44.5,28.0,-1,0,0,0,0,0,-2.0,-2.0,50.0901,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,3.8,1,3771.0,76140.0,3,2,3,4539.03,0.0,9896.0,27500.0,0
323449,7631.0,20130821,2,1980,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,88.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,43.0199,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.0,2.5,4,0.0,0.0,2,2,2,0.0,0.0,24743.0,39106.0,1
323500,8002.0,20130530,1,1948,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,112.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,43.0203,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.333333333333333,3.806666666666666,2,79330.0,0.0,2,2,2,250.0,0.0,0.0,18000.0,0
323521,7105.0,20130827,1,1990,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,145.0,86.0,-1,0,0,0,0,0,-2.0,-2.0,52.0201,-1.0,8.0,0.0,52.0201,-2.0,-1.0,6.0,3.7,3.14,1,4833.0,5500.0,3,2,2,0.0,0.0,0.0,12500.0,0
323528,7002.0,20130806,1,1989,0,0,0,0,0,1,0,1,-1,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,0,0.0,-2.0,52.1401,-1.0,8.0,0.0,52.1401,-2.0,-1.0,6.0,4.0,3.36,1,31666.0,0.0,2,2,2,0.0,0.0,14348.0,19500.0,0
323529,7087.0,20130711,2,1988,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,72.5,45.5,-1,2,0,0,0,0,-2.0,-2.0,45.1101,6.06045,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.575,3.045,1,12176.0,0.0,1,1,2,0.0,0.0,30599.0,41000.0,0
323530,7753.0,20130723,1,1989,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,62.0,50.0,-1,2,0,0,0,0,-2.0,-2.0,52.0801,52.1401,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,3.02,1,9360.0,0.0,2,2,3,0.0,0.0,33898.0,0.0,0
323549,7064.0,20130807,1,1995,-1,-1,-1,-1,-1,-1,-1,1,2013,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,0.0,0.0,0.0,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.65,2.31,1,0.0,105901.0,3,3,1,1000.0,0.0,0.0,50000.0,0
323574,7002.0,20130822,2,1991,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,2,80.0,53.0,-1,2,0,0,0,0,-2.0,-2.0,16.0905,13.1209,0.0,0.0,-2.0,-2.0,-1.0,6.0,0.0,2.47,1,10355.0,27116.0,1,1,2,0.0,0.0,12781.0,27000.0,0
323578,7307.0,20130720,2,1990,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,2,60.0,60.0,-1,0,0,0,0,0,-2.0,-2.0,52.0301,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.85,3.495,1,6147.0,15265.0,2,2,3,0.0,0.0,14381.0,29300.0,0
323602,7018.0,20140108,1,1991,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,92.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,43.0199,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.0,2.205,1,0.0,44229.0,3,3,3,0.0,0.0,26428.0,0.0,0
323610,7003.0,20130716,1,1989,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,44.5,33.0,-1,0,0,0,0,0,-2.0,-2.0,42.0101,-1.0,3.5,0.0,20.00505,-2.0,-1.0,6.0,2.75,2.67,1,29258.0,0.0,2,2,2,0.0,0.0,2225.0,33500.0,0
323630,7111.0,20130716,1,1988,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,76.0,61.0,-1,2,0,0,0,0,-2.0,-2.0,26.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.15,2.715,2,27610.0,0.0,3,2,2,0.0,0.0,20950.0,0.0,1
323673,7701.0,20130805,1,1982,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,78.0,63.0,-1,2,0,0,0,0,-2.0,-2.0,54.0101,13.1202,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,3.87,2,54022.0,0.0,3,3,2,0.0,0.0,11691.0,25250.0,0
323678,8701.0,20130709,2,1984,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,128.0,72.0,-1,2,0,0,0,0,-2.0,-2.0,51.3801,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.7,3.43,1,60781.0,0.0,1,1,2,0.0,0.0,0.0,18000.0,1
323700,7627.0,20130724,1,1990,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,79.0,66.0,-1,0,0,0,0,0,-2.0,-2.0,52.0801,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,3.45,1,87533.0,136638.0,3,3,2,0.0,0.0,0.0,0.0,0
323729,8753.0,20140515,1,1977,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,-1.0,76.0,-1,2,0,0,0,0,-2.0,-2.0,51.3801,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.88,3.73,1,23741.0,0.0,3,3,2,0.0,0.0,0.0,27791.0,1
323739,7307.0,20130723,2,1980,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,110.0,85.0,-1,2,0,0,1,0,-2.0,-2.0,51.3801,-1.0,4.0,0.0,24.69005,-2.0,-1.0,6.0,4.0,3.875,2,77005.0,0.0,1,1,2,0.0,0.0,0.0,0.0,1
323743,7305.0,20150716,2,1971,0,0,0,0,1,0,0,1,-1,-1,-1,0,2,96.0,46.0,-1,0,0,0,0,0,-2.0,-2.0,51.3801,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,0.0,2.33,4,88443.0,0.0,2,2,1,0.0,0.0,0.0,17000.0,0
323746,7087.0,20140826,2,1981,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,36.0,32.0,-1,0,0,0,0,0,-2.0,-2.0,23.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,3.67,2,36056.0,0.0,2,1,2,0.0,0.0,21786.0,24500.0,0
323776,7305.0,20131219,2,1987,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,87.5,79.0,-1,0,0,0,0,0,-2.0,-2.0,51.3801,-1.0,8.0,0.0,51.3801,-2.0,-1.0,6.0,2.0,3.39,2,53714.0,0.0,3,2,2,0.0,0.0,0.0,25014.0,0
323809,7719.0,20130724,2,1991,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,85.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,43.0399,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,0.0,3.47,1,9896.0,20814.0,2,2,3,0.0,0.0,15927.0,19500.0,1
323810,7720.0,20130729,1,1979,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,2,72.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,54.0101,13.1202,7.0,0.0,54.0101,-2.0,-1.0,6.0,4.0,3.75,1,10931.0,0.0,2,2,2,8000.0,0.0,19015.0,28149.0,0
323832,11010.0,20130808,2,1978,0,0,0,1,0,0,0,-1,-1,-1,-1,0,2,81.0,45.0,-1,0,0,0,0,0,-2.0,-2.0,51.3801,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,1.35,3.18,1,17200.0,0.0,3,3,2,0.0,0.0,2171.0,0.0,1
323901,7305.0,20130723,2,1982,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,109.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,45.1101,-1.0,7.0,0.0,45.1101,-2.0,-1.0,6.0,4.0,2.58,1,28354.0,0.0,1,1,2,0.0,0.0,8519.0,20000.0,0
323905,7307.0,20130701,2,1986,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,95.0,87.0,-1,2,0,0,0,0,-2.0,-2.0,51.3801,-1.0,8.0,0.0,51.3801,-2.0,-1.0,6.0,3.7,3.95,4,9907.0,0.0,2,2,2,3000.0,0.0,12001.0,8929.0,0
323950,7108.0,20150506,1,1985,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,79.0,62.0,-1,0,0,0,0,0,-2.0,-2.0,43.0199,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.0,2.865,1,10302.0,0.0,3,3,2,0.0,0.0,25570.0,25000.0,0
324014,7304.0,20130731,2,1992,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,70.0,44.0,-1,0,0,0,0,0,-2.0,-2.0,52.1401,-1.0,8.0,0.0,52.1401,-2.0,-1.0,6.0,3.3,2.37,1,9189.0,16140.0,2,3,3,0.0,0.0,17317.78,31000.0,0
324021,7018.0,20130722,2,1986,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,31.5,13.5,-1,0,0,0,0,0,-2.0,-2.0,45.1101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.35,2.79,1,20719.0,0.0,2,2,2,0.0,0.0,28842.0,31750.0,0
324028,7304.0,20130716,2,1992,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,60.0,60.0,-1,2,0,0,0,0,-2.0,-2.0,42.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,3.26,1,11113.0,26290.0,3,3,3,0.0,0.0,20777.0,0.0,0
324033,7304.0,20130806,2,1992,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,32.0,29.0,-1,0,0,0,0,0,-2.0,-2.0,26.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.65,3.49,1,0.0,10298.0,3,3,2,0.0,0.0,49395.0,30014.0,0
324045,7524.0,20130725,2,1979,1,0,0,0,0,0,0,1,-1,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,0.0,0.0,27.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,1.0,3.21,2,27572.0,0.0,2,3,2,250.0,0.0,21840.0,25500.0,1
324064,7093.0,20131126,2,1985,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,69.0,57.0,-1,2,0,0,0,0,-2.0,-2.0,29.0503,6.0601,0.0,0.0,-2.0,-2.0,-1.0,6.0,1.575,3.85,1,62218.0,0.0,3,3,2,0.0,0.0,14329.0,31778.0,0
324091,7504.0,20130702,2,1992,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,102.0,85.0,-1,2,0,0,0,0,-2.0,-2.0,51.3801,-1.0,8.0,0.0,51.3801,-2.0,-1.0,6.0,4.0,3.98,1,7442.0,0.0,2,2,3,0.0,0.0,12001.0,0.0,0
324102,7306.0,20130718,2,1995,1,0,0,0,0,0,0,1,2010,-1,-1,0,1,-2.0,-2.0,-2,0,0,1,1,0,-2.0,0.0,52.0201,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.0,2.51,1,0.0,36195.0,2,2,3,0.0,0.0,31941.0,19500.0,0
324115,7201.0,20130829,1,1993,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,64.0,61.0,-1,0,0,0,0,0,-2.0,-2.0,52.0301,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.15,2.68,1,0.0,21474.0,3,2,1,0.0,0.0,38754.0,16500.0,1
324120,7087.0,20140415,2,1989,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,89.0,60.0,-1,0,0,0,0,0,-2.0,-2.0,52.0801,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.85,3.82,2,64446.0,0.0,2,3,3,0.0,0.0,0.0,0.0,0
324122,8816.0,20140116,1,1986,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,2,41.0,38.0,-1,0,0,0,0,0,-2.0,-2.0,52.0301,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.65,2.93,1,21561.0,0.0,3,3,2,0.0,0.0,1395.0,18000.0,1
324156,7109.0,20130826,2,1977,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,77.0,46.0,-1,0,0,0,0,0,-2.0,-2.0,51.3801,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.0,2.685,1,52660.0,0.0,3,3,2,0.0,0.0,5899.12,32870.0,0
324213,7302.0,20130903,2,1993,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,35.0,32.0,-1,0,0,0,0,0,-2.0,-2.0,42.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,1.7,2.24,1,0.0,18111.0,2,2,2,0.0,0.0,29892.0,17500.0,0
324217,7748.0,20141022,2,1985,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,117.0,96.0,-1,2,0,0,0,0,-2.0,-2.0,51.3801,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.65,3.905,1,16506.0,0.0,2,2,2,0.0,0.0,5303.0,0.0,1
324256,7087.0,20130820,2,1988,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,62.0,42.0,-1,0,0,0,0,0,-2.0,-2.0,52.0801,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.7,2.81,1,19585.0,0.0,2,1,2,0.0,0.0,16257.0,35959.0,0
324271,7052.0,20130724,2,1987,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,107.0,71.0,-1,0,0,0,0,0,-2.0,-2.0,51.3801,-1.0,8.0,0.0,51.3801,-2.0,-1.0,6.0,3.88,3.49,1,33667.0,0.0,2,3,2,0.0,0.0,5645.0,0.0,0
324318,7032.0,20130827,2,1993,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,53.0,53.0,-1,2,0,0,0,0,-2.0,-2.0,52.0301,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.0,3.61,1,10831.0,59197.0,1,1,2,2100.0,0.0,696.0,0.0,0
324322,10026.0,20130827,2,1993,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,25.0,25.0,-1,0,0,0,0,0,-2.0,-2.0,52.0201,-1.0,8.0,0.0,52.0201,-2.0,-1.0,6.0,3.7,2.9,1,1877.0,0.0,2,3,2,0.0,0.0,20143.0,25000.0,0
324373,7103.0,20130725,1,1991,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,58.0,34.0,-1,0,0,0,1,0,-2.0,-2.0,22.53005,-1.0,3.5,0.0,21.53005,-2.0,-1.0,6.0,2.825,2.16,1,4282.0,46942.0,3,1,1,0.0,0.0,30080.0,28200.0,0
324384,7305.0,20130814,1,1993,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,34.0,31.0,-1,0,0,0,0,0,-2.0,-2.0,43.0199,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.0,3.0,1,0.0,63378.0,2,2,2,0.0,0.0,0.0,23250.0,0
324440,7109.0,20130827,2,1967,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,2,-1.0,76.0,-1,2,0,0,0,0,-2.0,-2.0,51.3801,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.54,3.75,2,28374.0,0.0,3,3,2,0.0,0.0,0.0,0.0,1
324461,7305.0,20130828,2,1985,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,2,88.0,66.0,-1,2,0,0,0,0,-2.0,-2.0,45.1101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.3,2.69,4,33960.0,0.0,1,1,2,0.0,0.0,7170.0,20000.0,0
324466,7039.0,20130828,2,1991,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,61.0,61.0,-1,2,0,0,0,0,-2.0,-2.0,52.0201,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.0,3.61,1,18428.0,32444.0,2,2,3,0.0,0.0,2627.0,21000.0,0
324473,8831.0,20130822,2,1984,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,134.0,72.0,-1,0,0,0,0,0,-2.0,-2.0,52.0301,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.0,3.14,4,17099.0,0.0,2,3,2,0.0,0.0,17111.0,20000.0,0
324481,7087.0,20140630,2,1977,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,62.0,59.0,-1,2,0,0,0,0,-2.0,-2.0,52.0301,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.7,3.47,2,9294.0,0.0,1,1,2,1000.0,0.0,13697.0,29500.0,0
324483,7070.0,20130125,2,1992,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,74.0,55.0,-1,2,0,0,0,0,-2.0,-2.0,23.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.7,3.06,1,0.0,128356.0,3,2,3,0.0,0.0,0.0,11750.0,0
324496,7305.0,20150108,2,1993,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,67.5,42.0,-1,0,0,0,1,0,-2.0,-2.0,42.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,2.76,1,9592.0,0.0,2,1,2,0.0,0.0,14455.0,17500.0,0
324497,7737.0,20130903,2,1991,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,77.0,65.0,-1,2,0,0,0,0,-2.0,-2.0,52.1401,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.0,2.51,1,9291.0,135242.0,2,3,3,0.0,0.0,0.0,21000.0,0
324508,7030.0,20131120,2,1989,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,128.0,86.0,-1,3,0,0,1,0,-2.0,-2.0,26.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.3,3.84,1,40018.0,0.0,2,2,2,0.0,0.0,0.0,0.0,1
324521,7032.0,20130827,2,1987,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,60.0,58.5,-1,2,0,0,0,0,-2.0,-2.0,52.0201,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.85,3.7,2,27973.0,0.0,1,3,2,2750.0,0.0,11535.0,0.0,0
324581,7306.0,20130827,1,1988,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,129.0,96.0,-1,0,0,0,0,1,-2.0,-2.0,51.0999,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.7,2.53,1,0.0,0.0,2,2,2,0.0,0.0,7088.0,6250.0,1
324625,7305.0,20130827,2,1995,1,0,0,0,0,0,0,1,2013,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,0.0,0.0,26.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.85,3.49,1,0.0,0.0,2,2,3,0.0,0.0,49395.0,0.0,0
324659,7305.0,20140826,1,1987,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,148.0,96.0,-1,0,0,0,0,0,-2.0,-2.0,52.0201,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.0,3.11,1,12615.0,0.0,2,2,2,0.0,0.0,30408.0,15722.0,0
324682,7093.0,20130827,2,1988,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,81.0,61.0,-1,2,0,0,0,0,-2.0,-2.0,9.0708,6.06045,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.825,3.72,1,19736.0,0.0,1,3,2,0.0,0.0,17989.0,0.0,1
324687,8859.0,20130826,1,1992,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,82.0,33.0,-1,0,0,0,0,0,-2.0,-2.0,43.0399,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,1.5,2.6,1,8324.0,36661.0,2,2,2,0.0,0.0,11134.0,19500.0,1
324698,7034.0,20130827,1,1980,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,-1.0,96.0,-1,0,0,0,1,0,-2.0,-2.0,52.0301,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,1.0,2.03,2,37091.0,0.0,3,2,2,0.0,6000.0,27295.0,32475.0,0
324724,7748.0,20130822,1,1971,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,97.0,89.0,-1,2,0,0,0,0,-2.0,-2.0,54.0101,13.1202,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,3.315,2,133718.0,0.0,2,3,2,0.0,0.0,0.0,0.0,0
324731,7087.0,20130827,2,1964,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,2,-1.0,96.0,-1,0,0,0,0,0,-2.0,-2.0,13.50505,-1.0,3.5,0.0,12.50505,-2.0,-1.0,6.0,2.65,2.35,3,18990.0,0.0,1,1,1,0.0,0.0,18218.0,3800.0,0
324753,8736.0,20140506,1,1994,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,65.0,61.0,-1,2,0,0,0,0,-2.0,-2.0,43.0399,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.3,3.94,1,656.0,52830.0,3,3,2,22106.6,0.0,0.0,0.0,0
324757,7304.0,20131022,2,1984,0,0,0,1,0,0,0,-1,-1,-1,-1,0,2,114.0,86.0,-1,0,0,0,0,0,-2.0,-2.0,52.0301,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,1.15,3.35,1,27294.0,0.0,3,3,2,0.0,0.0,0.0,38750.0,0
324760,7748.0,20140416,2,1980,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,91.0,82.0,-1,2,0,0,0,0,-2.0,-2.0,51.3801,-1.0,8.0,0.0,51.3801,-2.0,-1.0,6.0,3.7,3.53,1,34947.0,0.0,2,2,2,0.0,0.0,6109.0,8029.0,0
324784,8501.0,20140507,2,1994,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,58.0,50.0,-1,0,0,0,0,0,-2.0,-2.0,50.0901,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,4.0,3.31,1,0.0,34343.0,2,3,1,0.0,4000.0,21428.0,34500.0,0
324800,7306.0,20130909,1,1990,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,78.5,61.0,-1,0,0,0,0,1,-2.0,-2.0,52.0601,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,2.1666666666666665,2.4166666666666665,1,0.0,12609.0,3,3,3,0.0,0.0,23506.0,31500.0,1
324881,7305.0,20140116,1,1971,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,2,145.0,87.0,-1,0,0,0,0,0,-2.0,-2.0,42.0101,-1.0,0.0,0.0,-2.0,-2.0,-1.0,6.0,3.14,2.32,4,11468.0,0.0,3,1,2,0.0,0.0,19834.0,0.0,1
324883,7042.0,20140113,2,1971,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,2,-1.0,80.0,-1,2,0,0,0,0,-2.0,-2.0,51.0,-1.0,8.0,0.0,51.0,-2.0,-1.0,6.0,4.0,3.52,1,30387.0,0.0,2,3,2,0.0,0.0,5749.0,16250.0,0
